tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media
261841355762978816,@kuagelo HAHA di pa kuya! gusto ko lang sabihin na nung may sakit ka. I worked hard. real hard.,2012-10-26 14:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
260640546261975040,@kuagelo Imma tell you pala I got 80 and 95 for my MP1 and MP2 e.hahaha,2012-10-23 07:15:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
260025033794134016,@kuagelo kuya gelo!,2012-10-21 14:29:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
257334062438547456,@aubzome wow.congrats aubs!!,2012-10-14 04:16:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
252407336847687680,"@aubzome Sorry.,:(",2012-09-30 13:59:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
252290432753614848,@kuagelo Ok ka na kuyagelo?,2012-09-30 06:15:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249880940208324608,"ate @aubzome wag na u manood, mahal pala yung tix e..",2012-09-23 14:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249867311736053760,ate @thebaYANI !,2012-09-23 13:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249412846000160768,@aubzome grabe tong mambash. hinay hinay lang ate..:),2012-09-22 07:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249368038330228737,@aubzome our well deserved sleep.:),2012-09-22 04:42:00,nl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249180698978709504,@aubzome hahahaha,2012-09-21 16:18:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
249100075173822464,@aubzome anmeron?,2012-09-21 10:57:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
248987991589130240,@aubzome @churchilgermain stress na ba mga teh? APIR!!,2012-09-21 03:32:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
